2025-03-07 10:16:20,916 - INFO - Starting trading simulation with 1000 orders across 8 threads
2025-03-07 10:16:20,958 - INFO - MATCH: 8 shares of NVDA at $218.40 (Buy ID: Buy-NVDA-1741371380.9562879-9821, Sell ID: Sell-NVDA-1741371380.95721-5543)
2025-03-07 10:16:20,958 - INFO - Added Sell order: MSFT, 81 shares at $59.62 (ID: Sell-MSFT-1741371380.958014-6669)
2025-03-07 10:16:20,958 - INFO - MATCH: 8 shares of MSFT at $59.62 (Buy ID: Buy-MSFT-1741371380.9496374-5631, Sell ID: Sell-MSFT-1741371380.958014-6669)
2025-03-07 10:16:20,958 - INFO - MATCH: 15 shares of MSFT at $59.62 (Buy ID: Buy-MSFT-1741371380.9496374-4624, Sell ID: Sell-MSFT-1741371380.958014-6669)
2025-03-07 10:16:20,958 - INFO - MATCH: 1 shares of MSFT at $59.62 (Buy ID: Buy-MSFT-1741371380.9420128-2716, Sell ID: Sell-MSFT-1741371380.958014-6669)
2025-03-07 10:16:20,958 - INFO - Added Sell order: TSLA, 69 shares at $480.24 (ID: Sell-TSLA-1741371380.958014-4685)
2025-03-07 10:16:20,958 - INFO - Added Sell order: TSLA, 68 shares at $121.03 (ID: Sell-TSLA-1741371380.958014-5708)
2025-03-07 10:16:20,958 - INFO -   0 shares at $97.16 (ID: Buy-MSFT-1741371380.9496374-4624)
2025-03-07 10:16:20,958 - INFO - MATCH: 9 shares of TSLA at $121.03 (Buy ID: Buy-TSLA-1741371380.9370124-3930, Sell ID: Sell-TSLA-1741371380.958014-5708)
2025-03-07 10:16:20,958 - INFO - Added Buy order: AMZN, 14 shares at $369.83 (ID: Buy-AMZN-1741371380.958014-1320)
2025-03-07 10:16:20,958 - INFO - MATCH: 11 shares of AMZN at $345.39 (Buy ID: Buy-AMZN-1741371380.958014-1320, Sell ID: Sell-AMZN-1741371380.9168375-7479)
2025-03-07 10:16:20,958 - INFO - Added Sell order: INTC, 96 shares at $179.04 (ID: Sell-INTC-1741371380.958014-7834)
2025-03-07 10:16:20,958 - INFO - MATCH: 46 shares of INTC at $179.04 (Buy ID: Buy-INTC-1741371380.9390125-7778, Sell ID: Sell-INTC-1741371380.958014-7834)
2025-03-07 10:16:20,958 - INFO - Added Sell order: AMZN, 91 shares at $245.17 (ID: Sell-AMZN-1741371380.958014-7866)
2025-03-07 10:16:20,958 - INFO - MATCH: 3 shares of AMZN at $245.17 (Buy ID: Buy-AMZN-1741371380.958014-1320, Sell ID: Sell-AMZN-1741371380.958014-7866)
2025-03-07 10:16:20,958 - INFO -   0 shares at $80.42 (ID: Buy-MSFT-1741371380.9420128-2716)
2025-03-07 10:16:20,958 - INFO - Added Sell order: INTC, 62 shares at $409.24 (ID: Sell-INTC-1741371380.958014-2569)
2025-03-07 10:16:20,958 - INFO - Added Sell order: GOOG, 14 shares at $125.08 (ID: Sell-GOOG-1741371380.958014-1070)
2025-03-07 10:16:20,958 - INFO - Added Sell order: AAPL, 72 shares at $132.50 (ID: Sell-AAPL-1741371380.958014-1460)
2025-03-07 10:16:20,958 - INFO - MATCH: 11 shares of AAPL at $132.50 (Buy ID: Buy-AAPL-1741371380.9533975-1731, Sell ID: Sell-AAPL-1741371380.958014-1460)
2025-03-07 10:16:20,958 - INFO - MATCH: 49 shares of AAPL at $132.50 (Buy ID: Buy-AAPL-1741371380.9556303-6675, Sell ID: Sell-AAPL-1741371380.958014-1460)
2025-03-07 10:16:20,958 - INFO - MATCH: 4 shares of AAPL at $132.50 (Buy ID: Buy-AAPL-1741371380.9168375-8710, Sell ID: Sell-AAPL-1741371380.958014-1460)
2025-03-07 10:16:20,958 - INFO - MATCH: 8 shares of AAPL at $132.50 (Buy ID: Buy-AAPL-1741371380.9533975-3860, Sell ID: Sell-AAPL-1741371380.958014-1460)
2025-03-07 10:16:20,961 - INFO - SELL ORDERS for MSFT:
2025-03-07 10:16:20,961 - INFO - Added Sell order: PYPL, 54 shares at $455.84 (ID: Sell-PYPL-1741371380.9618745-6453)
2025-03-07 10:16:20,961 - INFO - Added Sell order: NVDA, 21 shares at $356.45 (ID: Sell-NVDA-1741371380.9618745-5243)
2025-03-07 10:16:20,961 - INFO - Added Buy order: MSFT, 25 shares at $51.47 (ID: Buy-MSFT-1741371380.9618745-2118)
2025-03-07 10:16:20,961 - INFO - Added Buy order: META, 86 shares at $463.11 (ID: Buy-META-1741371380.9618745-2906)
2025-03-07 10:16:20,961 - INFO - Added Buy order: AMZN, 42 shares at $361.90 (ID: Buy-AMZN-1741371380.9618745-4824)
2025-03-07 10:16:20,961 - INFO - Added Buy order: NVDA, 53 shares at $266.76 (ID: Buy-NVDA-1741371380.9618745-4552)
2025-03-07 10:16:20,963 - INFO - Added Buy order: NVDA, 20 shares at $432.27 (ID: Buy-NVDA-1741371380.9630713-1895)
2025-03-07 10:16:20,963 - INFO -   57 shares at $59.62 (ID: Sell-MSFT-1741371380.958014-6669)
2025-03-07 10:16:20,963 - INFO - MATCH: 11 shares of NVDA at $298.99 (Buy ID: Buy-NVDA-1741371380.9630713-1895, Sell ID: Sell-NVDA-1741371380.9479442-7071)
2025-03-07 10:16:20,963 - INFO - MATCH: 9 shares of NVDA at $326.80 (Buy ID: Buy-NVDA-1741371380.9630713-1895, Sell ID: Sell-NVDA-1741371380.948944-1230)
2025-03-07 10:16:20,963 - INFO - MATCH: 42 shares of AMZN at $245.17 (Buy ID: Buy-AMZN-1741371380.9618745-4824, Sell ID: Sell-AMZN-1741371380.958014-7866)
2025-03-07 10:16:20,963 - INFO - Added Sell order: PYPL, 93 shares at $327.63 (ID: Sell-PYPL-1741371380.9630713-5948)
2025-03-07 10:16:20,963 - INFO - Added Buy order: AMZN, 90 shares at $115.55 (ID: Buy-AMZN-1741371380.9630713-5991)
2025-03-07 10:16:20,964 - INFO - Added Buy order: NVDA, 21 shares at $236.05 (ID: Buy-NVDA-1741371380.9640694-9161)
2025-03-07 10:16:20,964 - INFO - Added Sell order: PYPL, 87 shares at $355.40 (ID: Sell-PYPL-1741371380.9640694-2744)
2025-03-07 10:16:20,964 - INFO -   43 shares at $213.47 (ID: Sell-MSFT-1741371380.9546316-4438)
2025-03-07 10:16:20,964 - INFO - Added Buy order: NVDA, 26 shares at $233.30 (ID: Buy-NVDA-1741371380.9640694-9544)
2025-03-07 10:16:20,964 - INFO - Added Sell order: NFLX, 86 shares at $464.55 (ID: Sell-NFLX-1741371380.9640694-8419)
2025-03-07 10:16:20,964 - INFO - Added Buy order: INTC, 24 shares at $328.86 (ID: Buy-INTC-1741371380.9640694-6638)
2025-03-07 10:16:20,965 - INFO - MATCH: 24 shares of INTC at $179.04 (Buy ID: Buy-INTC-1741371380.9640694-6638, Sell ID: Sell-INTC-1741371380.958014-7834)
2025-03-07 10:16:20,965 - INFO - Added Buy order: NFLX, 30 shares at $155.38 (ID: Buy-NFLX-1741371380.965069-8813)
2025-03-07 10:16:20,965 - INFO - Added Buy order: NFLX, 19 shares at $139.21 (ID: Buy-NFLX-1741371380.965069-1497)
2025-03-07 10:16:20,965 - INFO - Added Buy order: TSLA, 10 shares at $402.56 (ID: Buy-TSLA-1741371380.965069-1581)
2025-03-07 10:16:20,965 - INFO - Added Sell order: GOOG, 84 shares at $326.67 (ID: Sell-GOOG-1741371380.965069-1553)
2025-03-07 10:16:20,965 - INFO - MATCH: 10 shares of TSLA at $121.03 (Buy ID: Buy-TSLA-1741371380.965069-1581, Sell ID: Sell-TSLA-1741371380.958014-5708)
2025-03-07 10:16:20,966 - INFO - Added Sell order: NVDA, 23 shares at $418.19 (ID: Sell-NVDA-1741371380.9660695-7487)
2025-03-07 10:16:20,966 - INFO - Added Buy order: META, 30 shares at $287.23 (ID: Buy-META-1741371380.9660695-1553)
2025-03-07 10:16:20,966 - INFO - Added Buy order: META, 12 shares at $375.82 (ID: Buy-META-1741371380.9660695-1561)
2025-03-07 10:16:20,966 - INFO - Added Sell order: NVDA, 93 shares at $395.65 (ID: Sell-NVDA-1741371380.9660695-6225)
2025-03-07 10:16:20,966 - INFO - Added Sell order: MSFT, 90 shares at $491.99 (ID: Sell-MSFT-1741371380.9660695-7803)
2025-03-07 10:16:20,966 - INFO - Added Buy order: NVDA, 6 shares at $481.15 (ID: Buy-NVDA-1741371380.9660695-8879)
2025-03-07 10:16:20,966 - INFO - MATCH: 6 shares of NVDA at $326.80 (Buy ID: Buy-NVDA-1741371380.9660695-8879, Sell ID: Sell-NVDA-1741371380.948944-1230)
2025-03-07 10:16:20,966 - INFO - Added Buy order: GOOG, 49 shares at $464.61 (ID: Buy-GOOG-1741371380.9660695-6634)
2025-03-07 10:16:20,966 - INFO - MATCH: 14 shares of GOOG at $125.08 (Buy ID: Buy-GOOG-1741371380.9660695-6634, Sell ID: Sell-GOOG-1741371380.958014-1070)
2025-03-07 10:16:20,966 - INFO - MATCH: 4 shares of GOOG at $213.01 (Buy ID: Buy-GOOG-1741371380.9660695-6634, Sell ID: Sell-GOOG-1741371380.9420128-8356)
2025-03-07 10:16:20,966 - INFO - MATCH: 17 shares of GOOG at $225.79 (Buy ID: Buy-GOOG-1741371380.9660695-6634, Sell ID: Sell-GOOG-1741371380.9370124-9756)
2025-03-07 10:16:20,966 - INFO - MATCH: 14 shares of GOOG at $237.75 (Buy ID: Buy-GOOG-1741371380.9660695-6634, Sell ID: Sell-GOOG-1741371380.9496374-3024)
2025-03-07 10:16:20,966 - INFO - Added Buy order: AAPL, 12 shares at $435.71 (ID: Buy-AAPL-1741371380.9660695-5911)
2025-03-07 10:16:20,966 - INFO - Added Sell order: PYPL, 31 shares at $413.77 (ID: Sell-PYPL-1741371380.9660695-2611)
2025-03-07 10:16:20,966 - INFO - Added Buy order: TSLA, 44 shares at $242.23 (ID: Buy-TSLA-1741371380.9660695-2291)
2025-03-07 10:16:20,969 - INFO - MATCH: 44 shares of TSLA at $121.03 (Buy ID: Buy-TSLA-1741371380.9660695-2291, Sell ID: Sell-TSLA-1741371380.958014-5708)
2025-03-07 10:16:20,969 - INFO - Added Sell order: NFLX, 70 shares at $115.70 (ID: Sell-NFLX-1741371380.9690223-5940)
2025-03-07 10:16:20,969 - INFO - Added Sell order: AMZN, 54 shares at $239.78 (ID: Sell-AMZN-1741371380.9690223-5550)
2025-03-07 10:16:20,969 - INFO - Added Buy order: NVDA, 6 shares at $292.77 (ID: Buy-NVDA-1741371380.9690223-3068)
2025-03-07 10:16:20,969 - INFO - Added Buy order: INTC, 9 shares at $244.85 (ID: Buy-INTC-1741371380.9690223-6689)
2025-03-07 10:16:20,969 - INFO - MATCH: 58 shares of NFLX at $115.70 (Buy ID: Buy-NFLX-1741371380.9496374-3618, Sell ID: Sell-NFLX-1741371380.9690223-5940)
2025-03-07 10:16:20,970 - INFO - MATCH: 12 shares of NFLX at $115.70 (Buy ID: Buy-NFLX-1741371380.9533975-7108, Sell ID: Sell-NFLX-1741371380.9690223-5940)
2025-03-07 10:16:20,970 - INFO - MATCH: 9 shares of INTC at $179.04 (Buy ID: Buy-INTC-1741371380.9690223-6689, Sell ID: Sell-INTC-1741371380.958014-7834)
2025-03-07 10:16:20,970 - INFO - Added Sell order: GOOG, 41 shares at $225.75 (ID: Sell-GOOG-1741371380.9700284-7478)
2025-03-07 10:16:20,970 - INFO - Added Buy order: NFLX, 71 shares at $93.10 (ID: Buy-NFLX-1741371380.9700284-1932)
2025-03-07 10:16:20,970 - INFO - Added Sell order: GOOG, 54 shares at $422.58 (ID: Sell-GOOG-1741371380.9700284-9836)
2025-03-07 10:16:20,970 - INFO - Added Buy order: PYPL, 18 shares at $431.40 (ID: Buy-PYPL-1741371380.9700284-9030)
2025-03-07 10:16:20,970 - INFO - MATCH: 18 shares of PYPL at $285.58 (Buy ID: Buy-PYPL-1741371380.9700284-9030, Sell ID: Sell-PYPL-1741371380.95721-6475)
2025-03-07 10:16:20,971 - INFO - Added Sell order: AAPL, 43 shares at $355.98 (ID: Sell-AAPL-1741371380.9710274-3234)
2025-03-07 10:16:20,971 - INFO - MATCH: 12 shares of AAPL at $355.98 (Buy ID: Buy-AAPL-1741371380.9660695-5911, Sell ID: Sell-AAPL-1741371380.9710274-3234)
2025-03-07 10:16:20,971 - INFO - Added Sell order: AMZN, 5 shares at $174.83 (ID: Sell-AMZN-1741371380.9718103-6835)
2025-03-07 10:16:20,971 - INFO - MATCH: 5 shares of AMZN at $174.83 (Buy ID: Buy-AMZN-1741371380.9330134-7193, Sell ID: Sell-AMZN-1741371380.9718103-6835)
2025-03-07 10:16:20,971 - INFO - Added Buy order: MSFT, 16 shares at $238.71 (ID: Buy-MSFT-1741371380.9718103-6619)
2025-03-07 10:16:20,971 - INFO - MATCH: 16 shares of MSFT at $59.62 (Buy ID: Buy-MSFT-1741371380.9718103-6619, Sell ID: Sell-MSFT-1741371380.958014-6669)
2025-03-07 10:16:20,971 - INFO - Added Buy order: GOOG, 84 shares at $163.41 (ID: Buy-GOOG-1741371380.9718103-7276)
2025-03-07 10:16:20,973 - INFO - Added Buy order: INTC, 73 shares at $391.48 (ID: Buy-INTC-1741371380.9730368-8431)
2025-03-07 10:16:20,973 - INFO - MATCH: 17 shares of INTC at $179.04 (Buy ID: Buy-INTC-1741371380.9730368-8431, Sell ID: Sell-INTC-1741371380.958014-7834)
2025-03-07 10:16:20,973 - INFO - Added Sell order: MSFT, 62 shares at $145.98 (ID: Sell-MSFT-1741371380.9730368-3740)
2025-03-07 10:16:20,973 - INFO - Added Sell order: AMZN, 86 shares at $360.86 (ID: Sell-AMZN-1741371380.9730368-9033)
2025-03-07 10:16:20,973 - INFO - Added Sell order: PYPL, 9 shares at $68.44 (ID: Sell-PYPL-1741371380.9730368-4961)
2025-03-07 10:16:20,973 - INFO - MATCH: 9 shares of PYPL at $68.44 (Buy ID: Buy-PYPL-1741371380.9370124-7468, Sell ID: Sell-PYPL-1741371380.9730368-4961)
2025-03-07 10:16:20,974 - INFO - Added Sell order: NFLX, 87 shares at $473.45 (ID: Sell-NFLX-1741371380.9740357-3699)
2025-03-07 10:16:20,974 - INFO - Added Buy order: AAPL, 28 shares at $85.48 (ID: Buy-AAPL-1741371380.9740357-7164)
2025-03-07 10:16:20,974 - INFO - Added Buy order: NVDA, 13 shares at $70.51 (ID: Buy-NVDA-1741371380.9744165-6965)
2025-03-07 10:16:20,974 - INFO - Added Buy order: NVDA, 17 shares at $460.76 (ID: Buy-NVDA-1741371380.9744165-9642)
2025-03-07 10:16:20,974 - INFO - MATCH: 4 shares of NVDA at $326.80 (Buy ID: Buy-NVDA-1741371380.9744165-9642, Sell ID: Sell-NVDA-1741371380.948944-1230)
2025-03-07 10:16:20,974 - INFO - MATCH: 13 shares of NVDA at $345.93 (Buy ID: Buy-NVDA-1741371380.9744165-9642, Sell ID: Sell-NVDA-1741371380.9420128-7599)
2025-03-07 10:16:20,974 - INFO - Added Buy order: NVDA, 93 shares at $424.12 (ID: Buy-NVDA-1741371380.9744165-4979)
2025-03-07 10:16:20,974 - INFO - Added Sell order: INTC, 73 shares at $133.64 (ID: Sell-INTC-1741371380.9744165-7506)
2025-03-07 10:16:20,974 - INFO - MATCH: 56 shares of NVDA at $345.93 (Buy ID: Buy-NVDA-1741371380.9744165-4979, Sell ID: Sell-NVDA-1741371380.9420128-7599)
2025-03-07 10:16:20,974 - INFO - MATCH: 21 shares of NVDA at $356.45 (Buy ID: Buy-NVDA-1741371380.9744165-4979, Sell ID: Sell-NVDA-1741371380.9618745-5243)
2025-03-07 10:16:20,974 - INFO - MATCH: 16 shares of NVDA at $395.65 (Buy ID: Buy-NVDA-1741371380.9744165-4979, Sell ID: Sell-NVDA-1741371380.9660695-6225)
2025-03-07 10:16:20,974 - INFO - MATCH: 56 shares of INTC at $133.64 (Buy ID: Buy-INTC-1741371380.9730368-8431, Sell ID: Sell-INTC-1741371380.9744165-7506)
2025-03-07 10:16:20,974 - INFO - MATCH: 17 shares of INTC at $133.64 (Buy ID: Buy-INTC-1741371380.946939-3325, Sell ID: Sell-INTC-1741371380.9744165-7506)
2025-03-07 10:16:20,974 - INFO - Added Buy order: META, 73 shares at $209.92 (ID: Buy-META-1741371380.9744165-1108)
2025-03-07 10:16:20,974 - INFO - Added Buy order: TSLA, 44 shares at $304.79 (ID: Buy-TSLA-1741371380.9744165-6895)
2025-03-07 10:16:20,974 - INFO - MATCH: 5 shares of TSLA at $121.03 (Buy ID: Buy-TSLA-1741371380.9744165-6895, Sell ID: Sell-TSLA-1741371380.958014-5708)
2025-03-07 10:16:20,974 - INFO - Added Sell order: GOOG, 65 shares at $74.46 (ID: Sell-GOOG-1741371380.9744165-9720)
2025-03-07 10:16:20,974 - INFO - MATCH: 65 shares of GOOG at $74.46 (Buy ID: Buy-GOOG-1741371380.9718103-7276, Sell ID: Sell-GOOG-1741371380.9744165-9720)
2025-03-07 10:16:20,974 - INFO - Added Buy order: NFLX, 22 shares at $359.21 (ID: Buy-NFLX-1741371380.9744165-5162)
2025-03-07 10:16:20,974 - INFO - Added Buy order: AAPL, 71 shares at $497.77 (ID: Buy-AAPL-1741371380.9744165-3454)
2025-03-07 10:16:20,974 - INFO - MATCH: 31 shares of AAPL at $355.98 (Buy ID: Buy-AAPL-1741371380.9744165-3454, Sell ID: Sell-AAPL-1741371380.9710274-3234)
2025-03-07 10:16:20,974 - INFO - Added Sell order: TSLA, 23 shares at $191.83 (ID: Sell-TSLA-1741371380.9744165-3444)
2025-03-07 10:16:20,974 - INFO - MATCH: 23 shares of TSLA at $191.83 (Buy ID: Buy-TSLA-1741371380.9744165-6895, Sell ID: Sell-TSLA-1741371380.9744165-3444)
2025-03-07 10:16:20,978 - INFO - Added Sell order: META, 75 shares at $411.79 (ID: Sell-META-1741371380.9780407-1778)
2025-03-07 10:16:20,978 - INFO - MATCH: 75 shares of META at $411.79 (Buy ID: Buy-META-1741371380.9618745-2906, Sell ID: Sell-META-1741371380.9780407-1778)
2025-03-07 10:16:20,978 - INFO - Added Buy order: NFLX, 87 shares at $83.45 (ID: Buy-NFLX-1741371380.9780407-5207)
2025-03-07 10:16:20,978 - INFO - Added Sell order: GOOG, 54 shares at $334.57 (ID: Sell-GOOG-1741371380.9780407-4155)
2025-03-07 10:16:20,978 - INFO - Added Sell order: NVDA, 46 shares at $232.82 (ID: Sell-NVDA-1741371380.9780407-2004)
2025-03-07 10:16:20,978 - INFO - Added Sell order: AAPL, 31 shares at $274.39 (ID: Sell-AAPL-1741371380.9780407-1679)
2025-03-07 10:16:20,979 - INFO - MATCH: 6 shares of NVDA at $232.82 (Buy ID: Buy-NVDA-1741371380.9690223-3068, Sell ID: Sell-NVDA-1741371380.9780407-2004)
2025-03-07 10:16:20,979 - INFO - Added Sell order: MSFT, 99 shares at $142.94 (ID: Sell-MSFT-1741371380.9792862-9922)
2025-03-07 10:16:20,979 - INFO - MATCH: 40 shares of NVDA at $232.82 (Buy ID: Buy-NVDA-1741371380.9618745-4552, Sell ID: Sell-NVDA-1741371380.9780407-2004)
2025-03-07 10:16:20,979 - INFO - MATCH: 31 shares of AAPL at $274.39 (Buy ID: Buy-AAPL-1741371380.9744165-3454, Sell ID: Sell-AAPL-1741371380.9780407-1679)
2025-03-07 10:16:20,979 - INFO - Added Buy order: AMZN, 17 shares at $188.01 (ID: Buy-AMZN-1741371380.9792862-5306)
2025-03-07 10:16:20,979 - INFO - Added Sell order: NVDA, 41 shares at $329.83 (ID: Sell-NVDA-1741371380.9792862-9541)
2025-03-07 10:16:20,980 - INFO - Added Sell order: TSLA, 44 shares at $487.32 (ID: Sell-TSLA-1741371380.9802868-4686)
2025-03-07 10:16:20,980 - INFO - Added Buy order: INTC, 81 shares at $363.66 (ID: Buy-INTC-1741371380.9802868-9456)
2025-03-07 10:16:20,980 - INFO - Added Sell order: NVDA, 83 shares at $357.89 (ID: Sell-NVDA-1741371380.9802868-1127)
2025-03-07 10:16:20,981 - INFO - Added Buy order: AAPL, 1 shares at $155.70 (ID: Buy-AAPL-1741371380.981286-5182)
2025-03-07 10:16:20,981 - INFO - Added Sell order: AAPL, 68 shares at $115.97 (ID: Sell-AAPL-1741371380.981286-1342)
2025-03-07 10:16:20,981 - INFO - MATCH: 9 shares of AAPL at $115.97 (Buy ID: Buy-AAPL-1741371380.9744165-3454, Sell ID: Sell-AAPL-1741371380.981286-1342)
2025-03-07 10:16:20,981 - INFO - MATCH: 59 shares of AAPL at $115.97 (Buy ID: Buy-AAPL-1741371380.9533975-3860, Sell ID: Sell-AAPL-1741371380.981286-1342)
2025-03-07 10:16:20,981 - INFO - Added Buy order: NVDA, 22 shares at $468.04 (ID: Buy-NVDA-1741371380.9817817-4452)
2025-03-07 10:16:20,981 - INFO - MATCH: 22 shares of NVDA at $329.83 (Buy ID: Buy-NVDA-1741371380.9817817-4452, Sell ID: Sell-NVDA-1741371380.9792862-9541)
2025-03-07 10:16:20,981 - INFO - Added Sell order: INTC, 39 shares at $456.43 (ID: Sell-INTC-1741371380.9817817-8282)
2025-03-07 10:16:20,982 - INFO - Added Buy order: TSLA, 38 shares at $305.01 (ID: Buy-TSLA-1741371380.982716-7286)
2025-03-07 10:16:20,982 - INFO - Added Buy order: GOOG, 82 shares at $465.29 (ID: Buy-GOOG-1741371380.982716-3087)
2025-03-07 10:16:20,983 - INFO - MATCH: 41 shares of GOOG at $225.75 (Buy ID: Buy-GOOG-1741371380.982716-3087, Sell ID: Sell-GOOG-1741371380.9700284-7478)
2025-03-07 10:16:20,983 - INFO - Added Buy order: META, 75 shares at $311.03 (ID: Buy-META-1741371380.9831247-9992)
2025-03-07 10:16:20,983 - INFO - Added Sell order: NFLX, 83 shares at $92.43 (ID: Sell-NFLX-1741371380.9831247-7819)
2025-03-07 10:16:20,983 - INFO - MATCH: 22 shares of NFLX at $92.43 (Buy ID: Buy-NFLX-1741371380.9744165-5162, Sell ID: Sell-NFLX-1741371380.9831247-7819)
2025-03-07 10:16:20,983 - INFO - MATCH: 41 shares of GOOG at $237.75 (Buy ID: Buy-GOOG-1741371380.982716-3087, Sell ID: Sell-GOOG-1741371380.9496374-3024)
2025-03-07 10:16:20,983 - INFO - MATCH: 61 shares of NFLX at $92.43 (Buy ID: Buy-NFLX-1741371380.9533975-7108, Sell ID: Sell-NFLX-1741371380.9831247-7819)
2025-03-07 10:16:20,983 - INFO - Added Sell order: GOOG, 4 shares at $86.05 (ID: Sell-GOOG-1741371380.9831247-9198)
2025-03-07 10:16:20,983 - INFO - MATCH: 4 shares of GOOG at $86.05 (Buy ID: Buy-GOOG-1741371380.9718103-7276, Sell ID: Sell-GOOG-1741371380.9831247-9198)
2025-03-07 10:16:20,983 - INFO - Added Buy order: AAPL, 93 shares at $226.43 (ID: Buy-AAPL-1741371380.9831247-2809)
2025-03-07 10:16:20,983 - INFO - Added Sell order: GOOG, 99 shares at $292.10 (ID: Sell-GOOG-1741371380.9831247-8150)
2025-03-07 10:16:20,983 - INFO - Added Sell order: AMZN, 70 shares at $79.64 (ID: Sell-AMZN-1741371380.9831247-3247)
2025-03-07 10:16:20,983 - INFO - MATCH: 7 shares of AMZN at $79.64 (Buy ID: Buy-AMZN-1741371380.9330134-7193, Sell ID: Sell-AMZN-1741371380.9831247-3247)
2025-03-07 10:16:20,983 - INFO - Added Buy order: PYPL, 9 shares at $122.66 (ID: Buy-PYPL-1741371380.9831247-6254)
2025-03-07 10:16:20,983 - INFO - MATCH: 62 shares of AMZN at $79.64 (Buy ID: Buy-AMZN-1741371380.9420128-4438, Sell ID: Sell-AMZN-1741371380.9831247-3247)
2025-03-07 10:16:20,983 - INFO - MATCH: 1 shares of AMZN at $79.64 (Buy ID: Buy-AMZN-1741371380.9792862-5306, Sell ID: Sell-AMZN-1741371380.9831247-3247)
2025-03-07 10:16:20,983 - INFO - Added Sell order: AMZN, 12 shares at $485.58 (ID: Sell-AMZN-1741371380.9831247-3313)
2025-03-07 10:16:20,983 - INFO - BUY ORDERS for AAPL:
2025-03-07 10:16:20,983 - INFO - Added Buy order: MSFT, 74 shares at $171.20 (ID: Buy-MSFT-1741371380.9831247-4394)
2025-03-07 10:16:20,983 - INFO - MATCH: 41 shares of MSFT at $59.62 (Buy ID: Buy-MSFT-1741371380.9831247-4394, Sell ID: Sell-MSFT-1741371380.958014-6669)
2025-03-07 10:16:20,983 - INFO - Added Sell order: NFLX, 59 shares at $287.04 (ID: Sell-NFLX-1741371380.9831247-7288)
2025-03-07 10:16:20,986 - INFO - MATCH: 33 shares of MSFT at $142.94 (Buy ID: Buy-MSFT-1741371380.9831247-4394, Sell ID: Sell-MSFT-1741371380.9792862-9922)
2025-03-07 10:16:20,986 - INFO - Added Buy order: MSFT, 42 shares at $169.43 (ID: Buy-MSFT-1741371380.9867892-8216)
2025-03-07 10:16:20,986 - INFO - Added Buy order: AMZN, 90 shares at $85.32 (ID: Buy-AMZN-1741371380.9867892-6242)
2025-03-07 10:16:20,986 - INFO - MATCH: 42 shares of MSFT at $142.94 (Buy ID: Buy-MSFT-1741371380.9867892-8216, Sell ID: Sell-MSFT-1741371380.9792862-9922)
2025-03-07 10:16:20,986 - INFO -   93 shares at $226.43 (ID: Buy-AAPL-1741371380.9831247-2809)
2025-03-07 10:16:20,986 - INFO - Added Buy order: META, 39 shares at $493.09 (ID: Buy-META-1741371380.9867892-3806)
2025-03-07 10:16:20,987 - INFO - Added Buy order: INTC, 6 shares at $356.73 (ID: Buy-INTC-1741371380.9877954-7721)
2025-03-07 10:16:20,987 - INFO - Added Buy order: NVDA, 69 shares at $461.04 (ID: Buy-NVDA-1741371380.9877954-5358)
2025-03-07 10:16:20,987 - INFO - Added Sell order: AMZN, 80 shares at $399.31 (ID: Sell-AMZN-1741371380.9877954-2126)
2025-03-07 10:16:20,987 - INFO - MATCH: 19 shares of NVDA at $329.83 (Buy ID: Buy-NVDA-1741371380.9877954-5358, Sell ID: Sell-NVDA-1741371380.9792862-9541)
